LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2013,340.616,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2014,380.806,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2015,390.969,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2016,388.314,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2017,391.532,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2018,390,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2019,392.867,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2020,400.4,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2021,409.451,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2022,418.055,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2023,426.562,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2024,435.011,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2025,443.673,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2026,452.08,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2027,460.507,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2028,468.933,
Ethiopia,MEATCONSUMP,BEEF,THND_TONNE,A,2029,477.422,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,0,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,0,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,1484.034,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,1455.22,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,1767.4,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,1829.7,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,1943.316,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,2082.973,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,1896.369,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,1888.57,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,1464.899,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,2153.506,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,2337.123,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,2319.246,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,2355.54,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,2776.843,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,2951.226,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,3265.123,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,3479.081,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,3551.915,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,3561.354,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,3709.108,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,4225.121,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,4369.633,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,4563.635,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,4776.608,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,4759.522,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,5034.422,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,5039.197,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,5076.07,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,5110.342,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,5122.296,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,5144.241,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,5161.844,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,5181.776,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,5200.072,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,5217.933,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,5236.615,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,5253.691,
Russia,MEATCONSUMP,POULTRY,THND_TONNE,A,2029,5270.919,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1990,336.01,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1991,400.503,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1992,432.791,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1993,457.627,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1994,487.9,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1995,486.05,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1996,509.64,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1997,530.495,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1998,463.712,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,1999,450.025,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2000,685.529,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2001,687.819,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2002,770.875,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2003,852.624,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2004,863.707,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2005,896.29,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2006,975.404,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2007,990.664,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2008,879.579,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2009,855.298,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2010,879.673,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2011,859.597,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2012,923.645,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2013,941.23,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2014,923.449,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2015,913.002,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2016,895.96,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2017,882.611,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2018,878.045,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2019,876.4,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2020,878.56,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2021,888.25,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2022,894.679,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2023,899.256,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2024,904.14,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2025,906.962,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2026,909.655,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2027,910.317,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2028,911.889,
Thailand,MEATCONSUMP,PIG,THND_TONNE,A,2029,913.671,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,20.084,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,20.539,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,23.117,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,23.088,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,26.172,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,29.658,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,32.619,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,33.488,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,31.429,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,36.754,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,43.607,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,43.348,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,46.808,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,49.872,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,54.99,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,58.198,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,63.642,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,71.199,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,84.858,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,82.335,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,84.673,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,85.131,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,93.743,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,106.461,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,104.728,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,93.963,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,100.532,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,103.26,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,105.021,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,108.441,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,109.887,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,111.346,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,112.805,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,114.214,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,115.667,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,117.092,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,118.503,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,119.895,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,121.295,
Norway,MEATCONSUMP,POULTRY,THND_TONNE,A,2029,122.69,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,1.325,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,1.414,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,1.691,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,1.31,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,1.2,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,1.1,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,0.818,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,0.852,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,0.93,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,0.925,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,1.027,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,1.391,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,1.318,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,1.414,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,1.93,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,2.069,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,1.992,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,2.492,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,2.38,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,2.232,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,2.292,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,2.693,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,2.982,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,3.3,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,3.304,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,3.376,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,3.705,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,3.385,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,3.681,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,3.285,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,3.374,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,3.462,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,3.555,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,3.642,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,3.729,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,3.809,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,3.889,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,3.962,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2028,4.038,
Thailand,MEATCONSUMP,SHEEP,THND_TONNE,A,2029,4.114,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1990,76.702,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1991,79.135,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1992,80.588,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1993,82.507,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1994,89.42,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1995,87.986,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1996,90.26,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1997,90.068,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1998,92.667,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,1999,89.752,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2000,92.781,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2001,89.796,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2002,90.462,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2003,93.068,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2004,94.764,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2005,96.445,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2006,92.356,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2007,94.884,
Norway,MEATCONSUMP,BEEF,THND_TONNE,A,2008,98.078,
